Date,Close,High,Low,Open,Volume,avg_sentiment,tweet_count,next_day_change
2021-12-03,338.3233337402344,363.5266723632813,333.4033203125,361.5966796875,92322000.0,0.08695116611783278,117.0,-0.005872086315763081
2021-12-06,336.336669921875,340.5466613769531,316.8333435058594,333.836669921875,81663000.0,0.11076040400056963,161.0,0.04235837141187604
2021-12-07,350.5833435058594,352.5566711425781,342.2699890136719,348.0666809082031,56084700.0,0.10967381136754598,116.0,0.016363195584229162
2021-12-08,356.32000732421875,357.4599914550781,344.3333435058594,350.9033203125,41906400.0,0.1234696580652463,102.0,-0.06095644581905246
2021-12-09,334.6000061035156,354.163330078125,334.1199951171875,353.5466613769531,59438400.0,0.08244643812400822,107.0,0.013179927022311633
2021-12-10,339.010009765625,340.32666015625,327.510009765625,336.25,59664300.0,0.10163207492049235,109.0,-0.04977243020772959
2021-12-13,322.1366577148437,335.0,317.1400146484375,333.6966552734375,78595500.0,0.10565444078228169,132.0,-0.008174578197676308
2021-12-14,319.5033264160156,322.1366577148437,310.0,315.0,70806300.0,0.0695330147609283,133.0,0.018236618133556703
2021-12-15,325.3299865722656,326.25,309.4166564941406,317.7366638183594,75169200.0,0.10365214772777798,102.0,-0.050277132790258694
2021-12-16,308.97332763671875,331.6600036621094,307.2833251953125,331.5,82771500.0,0.08324791882905917,114.0,0.006095449446181567
2021-12-17,310.8566589355469,320.2200012207031,303.0133361816406,304.92333984375,100437300.0,0.10126295615233667,113.0,-0.03498927121736173
2021-12-20,299.9800109863281,307.2300109863281,297.7966613769531,303.5666809082031,56480100.0,0.06072139933414444,102.0,0.04288056302579579
2021-12-21,312.84332275390625,313.1666564941406,295.3733215332031,305.6233215332031,71517900.0,0.11459170840053194,102.0,0.07494705523716627
2021-12-22,336.2900085449219,338.5533447265625,319.01666259765625,321.8866577148437,93634200.0,0.08191950514555305,167.0,0.05761886305530961
2021-12-23,355.6666564941406,357.6600036621094,332.5199890136719,335.6000061035156,92713200.0,0.10856562103721194,154.0,0.02524839149906688
2021-12-27,364.6466674804688,372.3333435058594,356.9066772460937,357.8900146484375,71145900.0,0.12177079342273309,116.0,-0.00500027534279357
2021-12-28,362.8233337402344,373.0,359.47332763671875,369.8299865722656,60324000.0,0.13035563114134543,105.0,-0.0020947102761840197
2021-12-29,362.0633239746094,368.0,354.7133178710937,366.21331787109375,56154000.0,0.07980746185053479,167.0,-0.014592268383646134
2021-12-30,356.7799987792969,365.1833190917969,351.04998779296875,353.77667236328125,47040900.0,0.06829194676145894,123.0,-0.012668840823859995
2021-12-31,352.260009765625,360.6666564941406,351.5299987792969,357.8133239746094,40733700.0,0.08787658413634976,128.0,0.1353166841897706
2022-01-03,399.9266662597656,400.3566589355469,378.6799926757813,382.5833435058594,103931400.0,0.09392100837307911,307.0,-0.041832696836128
2022-01-04,383.1966552734375,402.6666564941406,374.3500061035156,396.51666259765625,100248300.0,0.09358415925533273,140.0,-0.05347121367683638
2022-01-05,362.7066650390625,390.11334228515625,360.336669921875,382.2166748046875,80119800.0,0.11549947136797786,154.0,-0.02152337383085412
2022-01-06,354.8999938964844,362.6666564941406,340.1666564941406,359.0,90336600.0,0.09860874978930534,117.0,-0.035446567451716815
2022-01-07,342.32000732421875,360.30999755859375,336.6666564941406,360.1233215332031,84164700.0,0.10439975126039941,135.0,0.03034195341380186
2022-01-10,352.7066650390625,353.0333251953125,326.6666564941406,333.3333435058594,91815000.0,0.09479058996999472,150.0,0.005935024657598653
2022-01-11,354.79998779296875,358.6166687011719,346.2733459472656,351.22332763671875,66063300.0,0.07811090219183273,109.0,0.039289748931841784
2022-01-12,368.739990234375,371.61334228515625,357.5299987792969,359.6166687011719,83739000.0,0.09760654815076583,147.0,-0.06749107331435766
2022-01-13,343.85333251953125,371.8666687011719,342.17999267578125,369.6900024414063,97209900.0,0.055819343613414125,156.0,0.017497758575059086
2022-01-14,349.8699951171875,350.6666564941406,337.7933349609375,339.9599914550781,72924300.0,0.0973335613448453,163.0,-0.01819724123253097
2022-01-18,343.5033264160156,356.92999267578125,338.6866760253906,342.2033386230469,66743400.0,0.08398576745257842,99.0,-0.0338278969185718
2022-01-19,331.8833312988281,351.5566711425781,331.6666564941406,347.2366638183594,75442500.0,0.06201706480171827,101.0,0.0006227038828787723
2022-01-20,332.0899963378906,347.2200012207031,331.3333435058594,336.57666015625,70488600.0,0.11071748852998854,104.0,-0.05256606712507206
2022-01-21,314.6333312988281,334.8500061035156,313.5,332.11334228515625,103416000.0,0.0837211906425743,159.0,-0.014726129872195681
2022-01-24,310.0,311.1700134277344,283.8233337402344,301.586669921875,151565700.0,0.061417905829491186,164.0,-0.012473124842489969
2022-01-25,306.1333312988281,317.086669921875,301.07000732421875,304.7333374023437,86595900.0,0.09073167794107284,157.0,0.02069905258271132
2022-01-26,312.4700012207031,329.2300109863281,302.0,317.4766540527344,104867400.0,0.10226305293929269,314.0,-0.11554175561970448
2022-01-27,276.3666687011719,311.7966613769531,276.3333435058594,311.1199951171875,147109500.0,0.10112515248446807,263.0,0.020805692766870276
2022-01-28,282.1166687011719,285.8333435058594,264.0033264160156,277.1866760253906,134789100.0,0.11008290088303457,187.0,0.10677611383930952
2022-01-31,312.239990234375,312.663330078125,287.3500061035156,290.9033203125,104436000.0,0.11484164767943394,131.0,-0.0058395266373975074
2022-02-01,310.4166564941406,314.5666809082031,301.6666564941406,311.7366638183594,73138200.0,0.11393572789296474,114.0,-0.027479191598914543
2022-02-02,301.8866577148437,310.5,296.4700012207031,309.3933410644531,66792900.0,0.08045043377725669,96.0,-0.016032495024878912
2022-02-03,297.0466613769531,312.3333435058594,293.50665283203125,294.0,78855600.0,0.10697985840548341,100.0,0.03611110968421327
2022-02-04,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400.0,0.12063152097102714,81.0,-0.01730718642133755
2022-02-07,302.4466552734375,315.92333984375,300.9033203125,307.92999267578125,60994500.0,0.037783067334272155,83.0,0.0161571905234128
2022-02-08,307.3333435058594,308.7633361816406,298.26666259765625,301.84332275390625,50729100.0,0.1446428380121562,110.0,0.010845920427172029
2022-02-09,310.6666564941406,315.42333984375,306.6666564941406,311.6666564941406,52259400.0,0.10375373190028361,87.0,-0.029452771017468238
2022-02-10,301.51666259765625,314.60333251953125,298.8999938964844,302.7900085449219,66126900.0,0.09680932221373398,68.0,-0.04925102969626416
2022-02-11,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800.0,0.08412395661764348,99.0,0.01832566437213501
2022-02-14,291.9200134277344,299.6266784667969,284.3833312988281,287.19000244140625,67756500.0,0.12813284891684015,114.0,0.053290764282768466
2022-02-15,307.4766540527344,307.6666564941406,297.7933349609375,300.0,57286200.0,0.17139530245638201,88.0,0.0010407532409399955
2022-02-16,307.7966613769531,308.8099975585937,300.4033203125,304.6833190917969,51294300.0,0.09928316498316497,75.0,-0.05094269900666093
2022-02-17,292.1166687011719,306.1666564941406,291.3666687011719,304.4200134277344,55178400.0,0.10514062043167435,102.0,-0.022103035296720752
2022-02-18,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700.0,0.10718563364739836,85.0,-0.04136624223452856
2022-02-22,273.84332275390625,285.57666015625,267.0333251953125,278.0433349609375,83288100.0,0.12418626860374433,103.0,-0.06997917599526948
2022-02-23,254.67999267578125,278.4333190917969,253.5200042724609,276.8099975585937,95256900.0,0.0669065040255903,154.0,0.04807345500262783
2022-02-24,266.92333984375,267.49334716796875,233.3333282470703,233.4633331298828,135322200.0,0.025859161017179885,106.0,0.011364031324829549
2022-02-25,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700.0,0.08937315189364368,61.0,0.07477746853358713
2022-02-28,290.1433410644531,292.28668212890625,271.57000732421875,271.6700134277344,99006900.0,0.0885804253429658,103.0,-0.006962143345558558
2022-03-01,288.1233215332031,296.6266784667969,284.59332275390625,289.8933410644531,74766900.0,0.10613432518586027,76.0,0.01795529711451649
2022-03-02,293.2966613769531,295.49334716796875,281.42333984375,290.7099914550781,74643300.0,0.10851822332323154,87.0,-0.04614210448825773
2022-03-03,279.7633361816406,295.4800109863281,277.5333251953125,292.92333984375,61623600.0,0.08150485008818342,90.0,-0.0011915196265851469
2022-03-04,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600.0,0.12173988277459573,107.0,-0.04021280504200253
2022-03-07,268.1933288574219,288.7133178710937,268.19000244140625,285.4333190917969,72494100.0,0.07661354903914427,84.0,0.02463394210323222
2022-03-08,274.79998779296875,283.3299865722656,260.72332763671875,265.1766662597656,80399100.0,0.08600124893441725,101.0,0.04193357517885765
2022-03-09,286.3233337402344,286.85333251953125,277.336669921875,279.82666015625,59184000.0,0.11575758799232637,86.0,-0.024063755330148706
2022-03-10,279.4333190917969,284.8166809082031,270.1199951171875,283.8166809082031,58648500.0,0.035794350568510235,102.0,-0.0512345859010529
2022-03-11,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100.0,0.07626885944040199,94.0,-0.036436802368687404
2022-03-14,255.4566650390625,266.8999938964844,252.01333618164065,260.2033386230469,71152200.0,0.06920615677312106,94.0,0.046348355546253384
2022-03-15,267.2966613769531,268.5233459472656,252.19000244140625,258.42333984375,66841200.0,0.06726874813364712,99.0,0.047812040425278646
2022-03-16,280.07666015625,280.6666564941406,267.4200134277344,269.6666564941406,84028800.0,0.12492490233343892,82.0,0.037335010469022656
2022-03-17,290.5333251953125,291.6666564941406,275.239990234375,276.9966735839844,66582900.0,0.13196673080006413,81.0,0.03876779427650434
2022-03-18,301.7966613769531,302.6166687011719,289.1300048828125,291.4966735839844,100414200.0,0.12921329585049096,82.0,0.017417963888751054
2022-03-21,307.0533447265625,314.2833251953125,302.36334228515625,304.99334716796875,81981600.0,0.082946710977014,99.0,0.07905243778179138
2022-03-22,331.32666015625,332.6199951171875,307.25,310.0,105868500.0,0.12322326794910346,218.0,0.005161136057840299
2022-03-23,333.03668212890625,346.8999938964844,325.4666748046875,326.64666748046875,120676200.0,0.09596488936189933,129.0,0.014823128420135223
2022-03-24,337.97332763671875,341.4966735839844,329.6000061035156,336.57666015625,68920800.0,0.0882597780526352,100.0,-0.003234937980317265
2022-03-25,336.8800048828125,340.6000061035156,332.44000244140625,336.0,62031600.0,0.08845822016525141,80.0,0.0803450783611821
2022-03-28,363.9466552734375,365.9599914550781,351.20001220703125,355.0333251953125,102506100.0,0.11756624921685054,196.0,0.007079858095940583
2022-03-29,366.5233459472656,371.5899963378906,357.7033386230469,369.3299865722656,73614900.0,0.08689833494445146,103.0,-0.00507475414515135
2022-03-30,364.663330078125,371.3166809082031,361.3333435058594,363.7233276367188,59865000.0,0.031929418370744894,98.0,-0.014981813142339484
2022-03-31,359.20001220703125,367.71331787109375,358.8800048828125,364.8566589355469,48992700.0,0.12071142225829727,92.0,0.006486599368272561
2022-04-01,361.5299987792969,364.9166564941406,355.5466613769531,360.3833312988281,54263100.0,0.10932225223154428,113.0,0.05611341298759176
2022-04-04,381.8166809082031,383.3033447265625,357.510009765625,363.1266784667969,82035900.0,0.09706096184702401,154.0,-0.047308971544201106
2022-04-05,363.7533264160156,384.2900085449219,362.4333190917969,378.76666259765625,80075100.0,0.10476276798598227,112.0,-0.041694894294368345
2022-04-06,348.586669921875,359.6666564941406,342.5666809082031,357.8233337402344,89348400.0,0.10073192239858907,96.0,0.010996816105212748
2022-04-07,352.4200134277344,358.86334228515625,340.5133361816406,350.7966613769531,79447200.0,0.1326428158068783,144.0,-0.03004944796541842
2022-04-08,341.8299865722656,349.4800109863281,340.8133239746094,347.7366638183594,55013700.0,0.14199874823578143,241.0,-0.04832808607380468
2022-04-11,325.3099975585937,336.1566772460937,324.8800048828125,326.79998779296875,59357100.0,0.10629421504421505,117.0,0.011291813566499442
2022-04-12,328.9833374023437,340.39666748046875,325.5333251953125,332.5466613769531,65976000.0,0.07941681358436677,94.0,0.035888356035912894
2022-04-13,340.7900085449219,342.0799865722656,324.3666687011719,327.02667236328125,55121100.0,0.08438439031837908,89.0,-0.03655231880843268
2022-04-14,328.3333435058594,337.57000732421875,327.39666748046875,333.0966796875,58422300.0,0.1008256883815543,179.0,0.019583733431163042
2022-04-18,334.7633361816406,338.3066711425781,324.4700012207031,329.6766662597656,51715200.0,0.038162752356677584,107.0,0.023758093445249484
2022-04-19,342.7166748046875,344.9800109863281,331.77667236328125,335.0199890136719,49847700.0,0.06774821732295959,97.0,-0.049555036713700984
2022-04-20,325.7333374023437,344.6666564941406,325.0833435058594,343.3333435058594,70711200.0,0.09678043973222546,350.0,0.032316840662455215
2022-04-21,336.260009765625,364.0733337402344,332.1400146484375,358.24334716796875,105416400.0,0.10285886993714663,206.0,-0.003697576672395231
2022-04-22,335.01666259765625,344.95001220703125,331.3333435058594,338.3033447265625,69696600.0,0.09784279835893245,114.0,-0.006994645387893739
2022-04-25,332.67333984375,336.2066650390625,325.1000061035156,326.3233337402344,68341200.0,0.1461472613035113,156.0,-0.12184121881948873
2022-04-26,292.1400146484375,333.3333435058594,291.6666564941406,331.8099975585937,136133700.0,0.05901353658928544,217.0,0.005807678470473254
2022-04-27,293.836669921875,306.0,292.4533386230469,299.52667236328125,76956300.0,0.10442965721421006,123.0,-0.004537702888526063
2022-04-28,292.5033264160156,300.0,273.8999938964844,299.99334716796875,124948500.0,0.11720891270613061,138.0,-0.007692220213591394
2022-04-29,290.2533264160156,311.4666748046875,290.0,300.75,88133100.0,0.09911499871239386,218.0,0.03695628471433299
2022-05-02,300.9800109863281,302.1199951171875,282.6766662597656,286.92333984375,75781500.0,0.08787224125209563,103.0,0.006988279761963367
2022-05-03,303.0833435058594,308.02667236328125,296.1966552734375,301.0599975585937,63709500.0,0.07292472003739608,71.0,0.04769864576468552
2022-05-04,317.5400085449219,318.5,295.09332275390625,301.3133239746094,81643800.0,0.10217768714244779,94.0,-0.08328615317548016
2022-05-05,291.09332275390625,315.20001220703125,285.8999938964844,313.00665283203125,92519100.0,0.07233050563353594,99.0,-0.008737180698190294
2022-05-06,288.54998779296875,296.0,281.03668212890625,295.6666564941406,72903000.0,0.08961652818507657,124.0,-0.09072948807249681
2022-05-09,262.3699951171875,281.8766784667969,260.3833312988281,278.8166809082031,90810300.0,0.09577999951899951,125.0,0.016427173986372612
2022-05-10,266.67999267578125,275.1199951171875,258.0833435058594,273.10333251953125,84401700.0,0.07198146459704678,146.0,-0.08254582843646041
2022-05-11,244.6666717529297,269.92333984375,242.3999938964844,265.0,97224600.0,0.09170114023581176,137.0,-0.008174386751047313
2022-05-12,242.6666717529297,253.22000122070312,226.6666717529297,233.6666717529297,140313000.0,0.09140091960621158,137.0,0.05712909369145702
2022-05-13,256.5299987792969,262.45001220703125,250.52333068847656,257.82666015625,92150700.0,0.10654047174880509,111.0,-0.05875856161837267
2022-05-16,241.4566650390625,256.586669921875,239.69667053222656,255.72000122070312,86098500.0,0.05424508992243898,112.0,0.05141017778952928
2022-05-17,253.8699951171875,254.82666015625,242.9499969482422,249.1199951171875,80236200.0,0.07416636141636142,85.0,-0.06801379812405906
2022-05-18,236.60333251953125,253.5,233.60333251953125,248.17333984375,87811800.0,0.04841658129826069,131.0,-0.0005494634476534976
2022-05-19,236.47332763671875,244.6666717529297,231.3699951171875,235.6666717529297,90296700.0,0.04506979817819858,142.0,-0.06416505716141863
2022-05-20,221.3000030517578,240.52667236328125,211.0,237.9966735839844,144973200.0,0.11735695391041466,242.0,0.01656871415985961
2022-05-23,224.96665954589844,226.65333557128903,212.6866607666016,218.33999633789065,88903500.0,0.06593399924015866,138.0,-0.06925464690507588
2022-05-24,209.3866729736328,217.97332763671875,206.85667419433597,217.8433380126953,89092500.0,0.11019823062956866,142.0,0.048777379117957986
2022-05-25,219.6000061035156,223.10667419433597,207.6699981689453,207.9499969482422,92139300.0,0.08199018523260525,128.0,0.07427138936829314
2022-05-26,235.91000366210935,239.55667114257807,217.8866729736328,220.47332763671875,106003200.0,0.12014407222837455,86.0,0.073333062537426
2022-05-27,253.2100067138672,253.26666259765625,240.1766662597656,241.0833282470703,89295000.0,0.09906677317391603,98.0,-0.001803563389055407
2022-05-31,252.7533264160156,259.6000061035156,244.7433319091797,257.9466552734375,101914500.0,0.11489460686924453,69.0,-0.02359349020027346
2022-06-01,246.7899932861328,257.32666015625,243.63999938964844,251.72000122070312,77247900.0,0.09841405122655121,92.0,0.04677398003874078
2022-06-02,258.3333435058594,264.2099914550781,242.0666656494141,244.1566619873047,93473100.0,0.1105833140933141,125.0,-0.09219359988526965
2022-06-03,234.51666259765625,247.79666137695312,233.4166717529297,243.22666931152344,112393800.0,0.05946219175488977,202.0,0.0160472016783606
2022-06-06,238.27999877929688,244.86666870117188,234.3500061035156,244.35333251953125,84204600.0,0.07584156295093795,80.0,0.0025460558898939833
2022-06-07,238.8866729736328,239.9966735839844,230.0933380126953,234.0,72808500.0,0.10026695526695527,79.0,0.012474516432601446
2022-06-08,241.86666870117188,249.9633331298828,239.1766662597656,240.086669921875,76210500.0,0.1319663257222081,85.0,-0.008930555308462429
2022-06-09,239.7066650390625,255.54666137695312,239.32666015625,249.33999633789065,96491400.0,0.1333243859206974,122.0,-0.031190911234383334
2022-06-10,232.22999572753903,239.5,227.913330078125,235.1566619873047,97536600.0,0.10245710006579571,138.0,-0.07102153990705962
2022-06-13,215.73666381835935,226.63333129882807,214.68333435058597,223.1666717529297,102767400.0,0.0606661244276985,108.0,0.023887157055640706
2022-06-14,220.88999938964844,226.3300018310547,211.73666381835935,218.2866668701172,97988700.0,0.10621431207047645,73.0,0.05482367080362738
2022-06-15,233.0,235.663330078125,218.1499938964844,220.9166717529297,119131800.0,0.11477541240325331,88.0,-0.08540769912654256
2022-06-16,213.1000061035156,225.1666717529297,208.69332885742188,222.73666381835935,107390700.0,0.06489507406174073,84.0,0.017174980283869656
2022-06-17,216.75999450683597,220.97000122070312,213.19667053222656,213.43333435058597,92641800.0,0.001569670177126322,57.0,0.09354434802147837
2022-06-21,237.0366668701172,243.57666015625,224.3333282470703,224.60333251953125,122793000.0,0.08679604486422668,88.0,-0.004007805884153504
2022-06-22,236.086669921875,246.8333282470703,233.82666015625,234.5033264160156,101107500.0,0.1183192591610959,98.0,-0.004306310889948484
2022-06-23,235.07000732421875,239.3166656494141,228.6366729736328,237.9066619873047,104202600.0,0.07416830000907382,78.0,0.04524889345059324
2022-06-24,245.7066650390625,246.0666656494141,236.086669921875,237.47000122070312,95770800.0,0.07003599152904709,54.0,-0.0032016505127857586
2022-06-27,244.9199981689453,252.07000732421875,242.5666656494141,249.36666870117188,89178300.0,0.17590771848924022,46.0,-0.0500435578248114
2022-06-28,232.663330078125,249.97000122070312,232.3433380126953,244.48333740234372,90391200.0,0.09313178680563133,68.0,-0.0179371823809088
2022-06-29,228.4900054931641,231.17333984375,222.27333068847656,230.5,82897200.0,0.10307454004329004,80.0,-0.017579227799377484
2022-06-30,224.47332763671875,229.4566650390625,218.8633270263672,224.50999450683597,94600500.0,0.03053596471384041,77.0,0.012429131666980009
2022-07-01,227.26333618164065,230.22999572753903,222.1199951171875,227.0,74460300.0,0.07691515958456747,76.0,0.025535704813974602
2022-07-05,233.0666656494141,233.14666748046875,216.1666717529297,223.0,84581100.0,0.09730799481526224,86.0,-0.005720802000385605
2022-07-06,231.73333740234372,234.56333923339844,227.1866607666016,230.77999877929688,71853600.0,0.10428735616235617,78.0,0.0552790448805931
2022-07-07,244.5433349609375,245.3633270263672,232.2100067138672,233.9199981689453,81930600.0,0.058431572453311584,69.0,0.025435169687600512
2022-07-08,250.76333618164065,254.97999572753903,241.16000366210935,242.3333282470703,101854200.0,0.1135751295024478,114.0,-0.06548005948146862
2022-07-11,234.3433380126953,253.06333923339844,233.6266632080078,252.10333251953125,99241200.0,0.1128155530169419,90.0,-0.005433611636988744
2022-07-12,233.07000732421875,239.77333068847656,228.3699951171875,236.8466644287109,87930900.0,0.10110615658992282,77.0,0.017033448479672808
2022-07-13,237.0399932861328,242.05999755859372,225.0333404541016,225.5,97954500.0,0.096654468321135,111.0,0.005371861218914864
2022-07-14,238.31333923339844,238.65333557128903,229.3333282470703,234.89666748046875,78557400.0,0.12063147847522845,80.0,0.0073572315408600986
2022-07-15,240.0666656494141,243.6233367919922,236.88999938964844,240.0,69683100.0,0.10286685000453116,69.0,0.001999426810217919
2022-07-18,240.54666137695312,250.51666259765625,239.60333251953125,244.9366607666016,82537500.0,0.11850479642818353,62.0,0.020716718219316865
2022-07-19,245.52999877929688,247.13999938964844,236.97666931152344,245.0,80890200.0,0.08285980553837698,91.0,0.008023464466653252
2022-07-20,247.5,250.663330078125,243.48333740234372,246.7833404541016,88864200.0,0.09219781569456291,269.0,0.09780470722853529
2022-07-21,271.7066650390625,273.26666259765625,254.86666870117188,255.10667419433597,142032300.0,0.10806697327425971,199.0,0.0019752262198982073
2022-07-22,272.24334716796875,280.78668212890625,270.7133178710937,276.2200012207031,103472700.0,0.09785205055784324,82.0,-0.013994935471540293
2022-07-25,268.4333190917969,274.14666748046875,267.3999938964844,272.2166748046875,64073400.0,0.15419670772349342,84.0,-0.0356637312112531
2022-07-26,258.8599853515625,267.3099975585937,256.2633361816406,266.5133361816406,66820800.0,0.10227720184299131,76.0,0.061655036992220635
2022-07-27,274.82000732421875,275.9266662597656,261.7900085449219,263.8099975585937,88110000.0,0.10160860303717446,63.0,0.02212352234272652
2022-07-28,280.8999938964844,283.29998779296875,272.79998779296875,280.0666809082031,84723000.0,0.10587094519237376,91.0,0.05784976985791013
2022-07-29,297.1499938964844,298.32000732421875,279.1000061035156,280.70001220703125,95313000.0,0.14182159241626896,106.0,0.00042631152414229767
2022-08-01,297.27667236328125,311.8766784667969,295.0,301.27667236328125,117042900.0,0.1382198133407811,93.0,0.011134400598203698
